	text	label
36198	天気さえ良ければ行きます。	1
60073	長い間いることになるかもしれない。	1
11495	彼らは私の顔に水をぶっかけた。	0
23834	彼女は空気が不足して死んだ。	1
4553	ある意味では君は正しいが、まだ疑問が残る。	0
4873	彼女は昇給を要求した。	0
8899	君の年齢だったら、私もそう考えるだろうね。	0
35523	大変寒い冬でした。	1
48979	その道は面に高いところと低いところがある。	1
44198	お役に立てればよかったのですが。	1
34276	私たちはそんなすごい家に住むような人ではない。	1
30113	多くの有名人がここに来ます。	1
15901	彼女は子供たちにおもしろい話をした。	0
46000	彼は外国で学んだだけのことはある。	1
8787	彼女は非常にこわがっているよ。	0
41526	彼は後ろから来るよ。	1
53790	時代に遅れないように。	1
5331	彼女がそうしたのは全く妥当であった。	0
12485	君がそんな風に考えるのはどうしてだい。	0
20130	彼は父親に生意気な事を言った。	0
41158	私は歴史に大変興味がある。	1
55266	あなたにはそう言う権利がない。	1
36383	彼女は気を失って床に倒れた。	1
14353	デパートで新しい帽子を勝った。	0
7644	私たちの学校は、川の真向かいにあります。	0
55348	あなたはそれをどう説明しますか。	1
7376	彼が来るとパーティーが台無しになる。	0
48367	彼女はまだここに来てない。	1
45584	もうこの番組は十分だ。	1
51154	彼らが結婚して４年になります。	1
43362	私は体は健康です。	1
23505	このドレスはどの時期に完成しますか。	1
20362	彼女は教職についた。	0
61425	今日なし得る事を明日までやるな。	1
49230	社長は私たち全員に１日の間、何もない日をくれた。	1
37653	私は手紙を書いています。	1
59672	かつて彼はそこで父に会った。	1
49048	それらの花に雨がかかってはならない。	1
22360	我々は彼がやり手だと言う事を認める。	0
35838	彼を電話口にお呼びいただけませんか。	1
3600	彼はその家が大好きになった。	0
48642	いつその機械を止めたいいか私に教えてください。	1
31700	あなたは何も話さないようにしさえすればよい。	1
58724	二人が結婚するのは当然だと思う。	1
53100	休みの日の間には外国に行きますか。	1
15814	ありがとう、充分にいただきました。	0
19349	君は他人の援助に頼ってはいけない。	0
50441	次郎はまだニューヨークから帰っていない。	1
43551	あなたは誰とでも自由に話すことができる。	1
57355	ついに私の希望は実現した。	1
6308	長い年月が過ぎた。	0
10634	おやすみなさい、ママ。	0
10907	足の小指が痛む。	0
28406	私は宿題を終わらせてから、テレビで野球を見た。	1
18920	彼は車にひかれて、即死した。	0
1026	彼は１０才のときに日本へ来た。	0
34964	彼女は前の週、旅にでた。	1
37829	彼はクッキーを作っている。	1
50901	私たちは猫と犬を育てている。	1
32362	夢は本当になった。	1
50186	あなたはいつ煙草を止めるつもりですか。	1
23186	後少しの２分、３分ですよ。	1
9633	彼女は決してうそをつかないでしょう。	0
28184	私たちは明日試験を受けることになっている。	1
8088	さあ今度は僕の番だ。	0
62345	これが私の将来とどう関係しますか。	1
25104	聞いている人はとても多かった。	1
55511	その事故で彼女は夫を失った。	1
56237	どちらの部屋に時計がありますか。	1
15446	彼女が彼の申し込みを拒絶したはずがない。	0
6819	私はこの辞書なしではすますことはできない。	0
27126	雨のため私は行くことができなかった。	1
37511	これはマイクの自転車です。	1
53157	あなたは高校生ですか。	1
7394	彼はわざとその質問に答えなかった。	0
22619	彼は若いころ、大変上手に泳ぐことができた。	0
58231	私はアメリカで生まれた。	1
9655	彼女は金持ちの商人と結婚した。	0
6765	じゃ、私の名前の綴りを言いますよ。	0
9086	駅前に銀行がある。	0
1436	君は自分でそれをしなければいけない。	0
49586	何かあったのですか。	1
8989	彼に待つように言って下さい。	0
38899	出かける時は、必ず電気を消してくれ。	1
39178	ビルはよくその公園へ行く。	1
44725	もう暗い。	1
34636	急に運がきた。	1
44353	前にその歌を聞いた事がある。	1
50723	ここで車を止めてください。	1
4374	彼は約束に忠実である。	0
49801	それは困ったね。	1
16294	大いに喜んでお手伝いいたしましょう。	0
44056	空港に５時に私を迎えに来てください。	1
14251	私は大阪在住です。	0
14064	私は彼のところへたびたび足を運んだ。	0
20450	とうとう夏がやってきたようだ。	0
54189	彼らはとてもそのニュースを聞きたいと思っていた。	1
29665	そんなことは絶対にない。	1
47269	英語は学ぶのが難しくありません。	1
8242	これを見るたびにいつも彼のことを思い出す。	0
5269	彼女は料理が大好きです。	0
4818	君が心を変えたのは何故ですか。	0
50401	彼はそのニュースを聞いて驚いたように見えた。	1
21495	仕事を仕上げましたか。	0
54242	彼の成功は両親のおかげです。	1
44952	もし考えにくいことだが、彼が遅れていたらどうしよう。	1
49136	彼女は音楽に集中している。	1
11919	みなさま、どうぞ映画をお楽しみ下さい。	0
21062	あなたの本はいつ発売されるのですか。	0
43668	彼女との軽い話を楽しんだ。	1
43113	彼はお金を多く得ることしか考えない。	1
18249	その丘の上の建物が私達の学校です。	0
20838	彼は良家の出である。	0
36890	このカメラは小さいが、大変よいものである。	1
28210	私はこの前の日曜日からずっと忙しい。	1
49414	今日の午後はとても暑かった。	1
31860	その強い化学反応は思わぬ時に起こった。	1
26821	私はあなたと行きたい。	1
39017	明日までに本を返しなさい。	1
31225	私たちは学校の近くに住んでいる。	1
22688	なんだか見当がつきません。	0
52371	彼の仕事は言うことがない。	1
46966	どんなふうにして学校に行きますか。	1
53075	もうすぐ戻る時間だ。	1
29277	この本を読むと同時に昔を思い出す。	1
12528	毒物にやられていますね。	0
29159	私がもしあなただったら彼に尋ねるでしょうに。	1
23223	彼は英語をほとんど話すことができません。	1
40713	彼女は彼はすぐに戻ってくるよと言った。	1
54756	夏の最後に、その店は人の手に渡った。	1
37195	そのニュースは彼に影響を与えた。	1
58994	私は彼の車が右へ行くのを見た。	1
6888	どうしても彼女の電話番号が思い出せない。	0
43462	彼のみんなの前での話の意味がわからなかった。	1
11109	大人しくしているうちはここにいてもよい。	0
36914	車を使うといいですよ。	1
27927	有名になった。	1
29716	彼はその件を私に説明した。	1
58132	私の本はどこ？	1
29196	コートをおかけしましょうか。	1
15325	彼は一生懸命努力したが無駄だった。	0
57777	エミリーって誰？	1
5190	私の姉は彼と婚約している。	0
11373	マイクには２人の女性の友人がいます。	0
23232	電話をかけよう。	1
16190	彼等は作業を終えてしまった。	0
38039	この車は過去１０年間使用されてきた。	1
53090	母は私が外国に行くのを許した。	1
7309	ほとんどの男の子は野球が好きだ。	0
47373	どのくらいそこに住んでいるの。	1
60525	ボブと私はいい友達だ。	1
33971	私たちは健康でなければ人生の成功はできない。	1
42798	私は電車に乗り遅れた。	1
20164	そんなことを絶対にしてはいけない。	0
1815	私たちの悩みはつきない。	0
7757	雨が降っているが、私は外出したい。	0
60523	あなたの考えを証明する事実をあげて欲しい。	1
10064	若いころ彼女は美人だったらしい。	0
8505	友人がいなくなるよ。	0
42364	時間を作ってくれてありがとう。	1
62882	あなた、わかってないね。	1
53543	まだ着いていない手荷物がある。	1
56668	ケンとお互いの気持ちを言ったのか。	1
44311	誰も僕を相手にしてくれない。	1
62738	それで大丈夫です。	1
5675	素晴らしい誕生日を迎えられますように。	0
665	人は自分の隣人を愛さなければならない。	0
44282	彼は約束したことを果たした。	1
5625	彼は今日、まじめにしている。	0
29860	昔住んでた家に帰るんだ。	1
19984	私達全員が試験に通った。	0
29500	彼は駅へ急いだ。	1
54278	この車は自分で自由に使えない。	1
31113	この公園は土曜日に私たちがよく訪れる場所です。	1
52455	それでは私の立場がない。	1
37675	あなたは泳ぐことができますか。	1
60591	普通は、ここでは雪があまり降らない。	1
9627	私に１つアイデアがあるのですが。	0
37152	何よりもまず友達に正直でなければならない。	1
62486	彼女は長い金の色の髪をしていた。	1
18961	彼らは息子を勘当した。	0
1976	鳥がとびまわっています。	0
35795	彼は知りながらその質問に答えなかった。	1
6115	戸締まりを忘れるな。	0
51001	テニスが好きです。	1
62244	彼女はコーヒー店で彼に会う約束をした。	1
10876	動物はなぜ火を恐れると思いますか。	0
29129	少女は友達にお茶を入れるのに忙しかった。	1
45665	もうすぐみんなが自分のコンピューターを持つだろう。	1
40227	彼らはもう我慢できなかった。	1
7619	大学生の数が増加している。	0
432	突然、明かりが消えた。	0
42144	彼はいつここに来ましたか。	1
61623	そんな高い車を買うのは、とても無理な話だ。	1
48842	昨日友達と映画を見に行った。	1
9079	君の辞書でその単語を調べてみなさい。	0
1982	姉はパーティーで英語の歌をうたった。	0
33085	あなたは秘密を守ることができるか。	1
44748	門は今開いている。	1
7340	いっしょに昼食でもどう？	0
10689	彼は、セクシーだ。	0
42353	あなたがそうすることを許すわけには行かない。	1
44226	彼は３年間に３冊本を書いた。	1
52277	また戦争が起こったら、あなたはどうしますか。	1
21022	外へでなさい、でないと後悔しますよ。	0
1894	私は行くことを承諾した。	0
21682	彼は大変立派な学生です。	0
14805	日本にはたくさんの美しい場所がある。	0
56755	そこへ行くつもりだ。	1
51671	後で、こちらから電話する。	1
41509	明日の夜は星が見えますか。	1
31796	第１に、彼女は若すぎる。	1
5721	彼は言うことがくるくる変わる。	0
44275	その馬はどれも勝ちそうには見えない。	1
47264	私たちはその問題を裁判にかけねばならない。	1
13837	私の街は昔の街ではない。	0
58401	私は昨日の夜手紙を３つ書きました。	1
18889	彼はもはや子供ではない。	0
6577	私はこれと同じワープロを持っている。	0
34201	煙草を吸ってもいいでしょうか。	1
4132	私は全身が痛い。	0
26654	彼はまだ手紙を書いていない。	1
5462	ケンは電車の到着を待っている。	0
60944	私は彼に静かにするように言った。	1
148	金持ちだが幸福ではない。	0
7935	ここへは、商用で来ています。	0
14410	先日彼女は映画に行った。	0
14330	彼にかぜをうつされた。	0
30249	雪は明日で１週間降り続けたことになる。	1
15044	何か熱い飲み物を下さい。	0
29812	止めても意味がない。	1
40873	あなたの約束に期待している。	1
43845	次の金曜に来てください。	1
55381	春が来れば、あたたかくなる。	1
56203	私は彼を大変いい人だと思った。	1
31657	彼は本を読んでいる。	1
25608	多くの人がその戦争で死んだ。	1
30836	新聞を持って来てください。	1
49057	彼は急にその場に止まって、後ろを見た。	1
34942	私は彼の話に大変感動した。	1
8069	彼は今学期ほとんど勉強していない。	0
634	そう水くさくするな。	0
24854	私は靴をきれいにしてもらった。	1
19909	彼はタバコをやめた。	0
23031	彼女はピアノを弾くことができますか。	1
28607	「泣かないで」と彼女は言った。	1
45213	あれらの犬は大きい。	1
48658	彼らは話したり考えたりできる。	1
36424	そこには行くことができませんが。	1
57830	動物に食べるものを与えるな。	1
49185	天気がよくなった。	1
5779	父は毎朝散歩をする。	0
39713	窓を開けて。	1
61559	好きな花をいくらでも選びなさい。	1
19060	彼が言っていることは筋が通らない。	0
44021	私は今日少し体の調子が悪い。	1
58629	入ってきなよ。	1
24973	彼女は歌がうまい。	1
4236	返事はしなくても構いませんよ。	0
26198	私は行くことを認めた。	1
58975	彼は速く泳ぐことができる。	1
28556	その電車は京都に時間通りに着いた。	1
38884	トーマス先生はとても有名な先生です。	1
5514	馬鹿な考えがぼくの心に浮かんだ。	0
36620	彼は１日ごとに釣りに行く。	1
7295	アルバイトを始めて今日で２日目です。	0
48353	彼女はどこか異なるところ見た。	1
50134	列車は６時に着くはずだった。	1
58678	この子にこの服を着るようにして。	1
30207	このようにして問題を答えた。	1
27238	生まれてこなかったらよかったんだよ。	1
50326	彼女は行かないことに決めた。	1
12122	病気のためジェーンは学校に行けませんでした。	0
45996	一緒に泳ぎませんか。	1
28723	彼ら全員が参加しているわけではない。	1
59255	明日の天気はどうですか。	1
60099	このケーキはとても甘い。	1
19211	新居に満足していますか。	0
42511	私の父は銀行で働いている。	1
5481	どんなに遅くなっても必ず起こしてくださいよ。	0
23249	トムは料理がうまい。	1
7979	君はいつもテレビばかり見ているね。	0
702	テレビが故障しています。	0
59121	私に教えてください。	1
54734	あなたには関係ない。	1
53759	貧しい人を馬鹿にしてはダメだ。	1
692	朝食前に新聞を読むのが父の習慣だった。	0
47055	その少女はとても青い顔をしていました。	1
60520	彼女は昼も夜も働いている。	1
29673	これは水と一緒にはならない。	1
27646	話し相手が欲しい。	1
49439	なぜルーンって呼ばれてるの？	1
42061	その道はこのあたりのどこかです。	1
5499	ドアをノックしなさい。	0
40134	その景色を見て彼女の言葉を彼は思い出した。	1
41078	こうして私はいつも魚を料理する。	1
28616	今夜ここにこられて嬉しいです。	1
21303	年には勝てない。	0
41952	彼はまさに出かけるところだった。	1
12619	君はすぐに今度の学校に慣れるでしょう。	0
32408	彼は昼食を食べ始めた。	1
34681	あなたは英語を話すことができます。	1
21509	今日は夕立があるかもしれない。	0
44445	私たちはその難しい状況に勝つことができた。	1
24528	聞いて、聞いて！	1
2311	我々は科学技術の時代に住んでいる。	0
62306	この練習問題は、私だけでできるくらい簡単。	1
17815	父は私の腕をつかまえた。	0
31879	おじさんはとてもゆっくりと話す。	1
15221	ジェーンはその花を見て興奮するだろう。	0
44583	彼は残念になっていった。	1
48627	どちらが私のものですか。	1
14584	ぼく、どうしたの？	0
57734	火が消えてしまって、この部屋は寒い。	1
42831	誰か家の事を手伝ってくれる人が必要です。	1
23178	母が死んで１０年になる。	1
43519	ペンか鉛筆を持っていますか。	1
45125	この服はすぐしわになる。	1
4609	彼がその問題を解くのは難しい。	0
23502	子供でさえその質問に答えられる。	1
37708	私の靴がなくなってしまった。	1
34454	彼女は森の中を歩いた。	1
53951	彼は前とても幸せだったように思った。	1
12260	この物語はもう一度も読む価値がある。	0
45591	いつでも私の働いている場所を訪ねなさい。	1
30788	英語を勉強しなければならなかった。	1
42668	海岸を散歩してみませんか。	1
43039	全く怖いことだわ。	1
51451	話している時間が多いだぞ。	1
26166	彼らは１０時までには着くはずだ。	1
1341	彼は風邪で寝込んでいた。	0
39371	彼らの赤ちゃんはちょうど腹を床につけて移動し始めたところです。	1
8017	その試合でへとへとだ。	0
4812	私たちは子供にひとり寝の習慣をつけた。	0
24525	多くの人々はその計画に反対である。	1
46106	彼女はいつも人に褒めてもらいたいと思っている。	1
20629	私はその職人がとても腕がよいと分かった。	0
4388	私達は経験によって多くを学ぶ。	0
32519	彼らは住む家がない。	1
34827	あなたがそう言うんだから。	1
37999	あの赤いドレスは彼女によく合っている。	1
5216	彼らは隣に住んでいる人達です。	0
13947	「僕もビーフをお願いします」	0
60304	彼は、手紙を書くのに忙しい。	1
32635	あなたは鞄に何を持っていますか。	1
38382	あの本はどうしましたか。	1
22814	この古い上着を仕立て直したい。	0
35360	彼女は昨日私たちに会いに来た。	1
34691	どこから出るのですか。	1
3720	彼が真実を知っているはずはない。	0
37554	彼はその家を見て回った。	1
39234	元気ないね。	1
57191	事故を起こすだろう。	1
9579	彼は決心を変えた。	0
3280	私はそのニュースを聞くのを待てないくらいだった。	0
43315	あなたはすごいことをやったね。	1
30252	私はあなたにあげるものが何もない。	1
39949	彼はその問題のために意味もなく疲れた。	1
12081	何が欲しいか言ってごらん。	0
5267	このお茶は熱くて飲めない。	0
385	母は私の髪の毛を短く切りました。	0
54123	水は人間にとって大切だ。	1
57198	周囲には誰もいなかった。	1
32224	彼はその会議で英語で話した。	1
21681	それは今にも起こるかもしれない。	0
54648	いつその本を返しましょうか。	1
52635	あなたの冗談はひどすぎた。	1
12101	彼は大いに努力して出世した。	0
9446	あなたはそれをいったい信じているのか。	0
37972	あなたか私のどちらかがそうしないとならない。	1
26714	その家には家具がたくさんありすぎる。	1
35754	その仕事を１度にやりなさい。	1
823	彼の助けがなかったら私は失敗しただろう。	0
1020	君はもう少し注意すべきだったのに。	0
46138	あの歌は若い人たちに非常に人気がある。	1
23486	これはブラウンさんが書いた手紙です。	1
36723	その人が殺された事件はこのようにして起こった。	1
40691	好きなものをどれでも取りなさい。	1
16188	車を２台もつ人はほとんどいない。	0
41689	静かにしていなさい。	1
3797	彼女はたくさんの詩を書いた。	0
37560	あなたはどちらのベッドを使いたい？	1
42667	あなたが言うことは全く分からない。	1
45357	この鞄はあなたのですか。彼のですか。	1
24904	私は２年間ドイツ語を勉強しています。	1
48865	父はお金なしで飲み物をもらった。	1
13991	彼を笑い者にする。	0
10075	私達は川へ泳ぎにいった。	0
22056	夕方には雪がふるかもしれない。	0
58481	私は新聞でその事故について知った。	1
43471	私はその川を泳いで疲れている。	1
16810	彼女はその会に出席した。	0
1108	この薬は君には効くだろう。	0
11742	彼女がそう言うのはまったく疑問だ。	0
25638	両親は二人ともまだ生きています。	1
19884	彼女は若い頃は美人だった。	0
25450	彼は授業を終わらせた。	1
54622	私はほとんど手紙を書かない。	1
39726	私とテニスをしませんか。	1
16261	その犬に毎日食べ物をやって下さい。	0
56076	彼女はその犬に話し始めた。	1
49483	非常に短い時間だけ会っていただけない。	1
36963	日本には多くの伝えられた話がある。	1
53132	彼女はその本に興味を持つ。	1
34370	その少年は母と一緒にいる事に決めた。	1
42169	私たちは、人間です。	1
41765	その歌手は若い人たちの間で人気があります。	1
19222	この川は泳いでわたるのは危険だ。	0
44780	早く出発することに意見があった。	1
3864	水がなければ生物は生きていけないでしょう。	0
17784	今、何時ですか。	0
39391	まだ時間はたくさん残っている。	1
44813	彼女はもうすぐ戻ってくるでしょう。	1
16133	彼女は一人っきりで居るのが好きです。	0
58425	あなたも同様私も悪くない。	1
22142	彼は私の妹と婚約している。	0
60661	私は彼をとても仲のよい友達の一人と考えています。	1
38278	その美しさは言葉では表現できない。	1
27661	私は春が好きではない。	1
49385	水不足のため、花がダメになった。	1
16586	コーヒーがこぼれましたよ。	0
52791	誰もこの話を信じることはないだろうからだ。	1
22744	１０年といえば相当な時間だ。	0
27139	私は馬鹿な人間だと思いますか。	1
38312	あのカメラが欲しくて仕方がない。	1
43876	私はあなたに書くための紙をあげよう。	1
46072	彼女は私より５歳下です。	1
6930	私たちは君の提案に賛成しよう。	0
11971	もう一度読んでごらん。	0
62831	ケンはうまい考えを出した。	1
53889	雪のため学校はその日、休みになった。	1
2177	私は仕事も遊びも一生懸命やる人です。	0
8297	彼らはその後ずっと幸せに暮らしました。	0
16705	これらの書類を調べてみてくれませんか。	0
29383	彼女は自動車事故で息子を失った。	1
23921	出来るだけ早くお手紙をください。	1
1929	彼女は誰の手も借りず家を掃除した。	0
35095	仕事の具合はどうだい。	1
41434	ご両親によろしく。	1
13766	一雨きそうですね。	0
9323	彼の心配はすっかりなくなっていた。	0
21272	ミーティングを開きたいのだが。	0
39589	そんな名前の人は聞いたことがない。	1
23613	私たちはあなたの計画に賛成している。	1
25158	彼と話しても割に合わない。	1
4814	事の真相を知っている人は少ない。	0
9884	急げ、さもないと遅れるぞ。	0
9360	彼は不注意のために、誤りを犯した。	0
60044	昨日は１日中寝ていた。	1
39773	あなたと同様に私も責任がある。	1
45117	会議に彼は現れましたか。	1
58987	彼女は旅行がとても好きである。	1
15861	この荷物を船便で日本に送りたいのですが。	0
1391	タバコを控えてくれ。	0
2881	彼は難問を解決した。	0
47392	どんな長い夜にも終わる時があるものだ。	1
5676	君に良い医者を見つけてあげましょう。	0
50636	天気がよければ行きます。	1
53681	私はあなたの提案に賛成する。	1
40461	彼は十分持っているのに、もっと欲しがる。	1
46218	この仕事は彼にはできない。	1
11608	彼は若い頃惨めな生活を送った。	0
33745	あれはちょうど僕が欲しかったものだ。	1
27233	大きいか、小さいか。	1
7913	時には歩き疲れ。	0
56715	彼は１週間病気で寝ている。	1
46193	今日は彼に会うつもりだ。	1
22880	果物を自由にとって食べて下さい。	0
34209	ジェーンは病気で床についている。	1
19408	ここでタバコを吸ってもかまいません。	0
28532	彼女はなんて速く走っているのでしょう。	1
59508	私は新しい鞄を買った。	1
1618	彼は運転免許試験に合格しなかった。	0
33182	今夜はあなたとのお話を満足するまで楽しみました。	1
3147	もう薬を一服飲む時間ですよ。	0
57982	彼女の髪は白くなってきた。	1
29479	彼は１日に１回は親切な行動をする。	1
56218	その計画では彼に賛成できました。	1
35119	それを私に返してください。	1
46737	外国から買わなくてはなりません。	1
39920	彼は仕事をしている。	1
40767	ずっと本を読むことに集中していた。	1
60167	私はあの人たちをよく知っています。	1
18239	彼が来ることを確かめるために電話をした。	0
1199	彼はその話を聞いて仰天した。	0
31745	彼女は私に窓を開けるよう言った。	1
1189	彼は小柄な男です。	0
25139	彼はその車を買うのに十分なくらい金持ちです。	1
50534	もう私に手紙を書かないでくれ。	1
18682	医者にかかるのを怖がっては行けません。	0
6753	どうかもう少し静かにして下さい。	0
21720	彼女は歌手というよりは女優である。	0
719	雪はもうやみましたか。	0
23681	番号を間違ったんじゃありませんか。	1
39314	彼は５歳の時からここに住んでいる。	1
27357	私はよく釣りをしたものだ。	1
44165	私の見たところでは彼は正直者です。	1
12448	大体正しい。	0
1104	真実をいうべきだ。	0
9677	彼女が町から出ることはめったにない。	0
6795	私は若いときよくテニスをした。	0
16557	彼女の車はバスに追突した。	0
58956	彼女は決して美しい人ではない。	1
12614	その仕事を終えるのに彼女は午後全部かかった。	0
9353	そういうわけで、彼はその大学に入学した。	0
58351	私は何か冷たい飲み物が欲しい。	1
9230	タフだなあ。	0
12152	明日の午後ならいつでもおいでください。	0
54403	彼女はあなたを悪く思っている。	1
51246	彼はなんでも自分の好きなようにしたいと思う。	1
25584	机の上の手紙が彼の目に触れた。	1
56677	私は急いで服を着た。	1
34216	彼は日本語をとてもうまく話します。	1
8249	彼こそその仕事の適任者だ。	0
26750	その子はもうすぐ寝た。	1
37512	私は英語と音楽が好きです。	1
40970	今日は少し気がつかれている。	1
18600	彼女は立ち上がって窓のところまで歩いて行った。	0
54881	今日はどうしました。	1
6672	余計なことはするな。	0
48419	あなたは風邪を引くよ。	1
30317	彼は国へ帰れと言われた。	1
49814	彼は確認でその問題を解決してみた。	1
52064	私たちは前パリにすんでいた。	1
53180	彼に助けられることは期待できない。	1
46018	彼女の青い靴は服によく合っている。	1
24329	彼はそのものを取った事件と関係がある。	1
21439	彼はいつ家に帰れるのですか。	0
60920	靴はどこにありますか。	1
32507	彼女は幸せでない生活を送った。	1
6828	友達が多いという点で、ナンシーは幸せだ。	0
52872	どうか電話でその結果をお知らせください。	1
23448	列車はようやく着いた。	1
57909	これらの車は日本で作られています。	1
17888	是非ともそれをみたい。	0
21550	私は英語を読めるが話せない。	0
55934	彼は英語を学ぶ目的で外国に行った。	1
45632	私が日本語の勉強を始めてから４０年になる。	1
18937	余り他人に頼っては行けない。	0
37089	みんな静かにしていた。	1
10778	私たちは長年の知り合いです。	0
54656	彼女は他の人と少し異なる。	1
42283	彼はテニスをするのが好きだ。	1
7388	彼は困った時はいつも姉に助けを求める。	0
18953	彼の目から涙があふれ出てきた。	0
43961	医者に見てもらいたいのです。	1
14051	たいてい歩いて行きます。	0
12073	その計画を支持しないことに決めた。	0
35547	この規則はあなたにも関係している。	1
60134	その娘はとても泣き出した。	1
43276	雪はなくなってしまっている。	1
58175	彼は私を見るとすぐ逃げた。	1
45344	みんなの責任は、誰の責任でもない。	1
3453	彼は大きな本をドスンと机の上に置いた。	0
48946	その猫は水が欲しそうだ。	1
52591	私たちは互いに心を楽しまさせた。	1
31919	ほとんどの人はテレビを見るのが好きです。	1
56619	あなたの好きなのを選べ。	1
10936	少し手伝いいただけると良いのですが。	0
44769	お知らせください。	1
52682	きっと彼らは車で来るでしょう。	1
32738	彼はすぐ怒る。	1
60782	僕たちは野球をしようとしていました。	1
62227	あなたと議論しても無駄だ。	1
22905	一体その報告は本当だろうか。	0
25033	気づかないことはありませんよ。	1
20404	それは私は大嫌いだ。	0
58741	雨が激しく降っている。	1
17813	彼は昨日は一晩中勉強しました。	0
59782	私は長い間待つことになった。	1
45141	何をして時間を過ごしますか。	1
49118	彼女は外へ出るための帽子を着ました。	1
40678	私は興味ありそうなふうをした。	1
54290	体中が痛くなっていた。	1
30782	今欲しいのは熱い１杯のコーヒーです。	1
11743	母を見ると、少女はわっと泣き出した。	0
52830	夏がやってきた。	1
27354	腹を割ってお互いに話そう。	1
11481	八方手をつくした。	0
6797	どうしても治したいのです。	0
16732	この自動販売機は故障しています。	0
52142	彼は病気のようだ。	1
36574	彼女が私の勉強の邪魔をした。	1
33099	彼女は自分で生活しなければならないだろう。	1
56860	お金のない世界を想像することができますか。	1
47123	あなたは社会を知りませんね。	1
57688	そういったわけで彼は怒ったのだ。	1
39872	私は電話を受けました。	1
35131	私どもには娘が二人います。	1
25417	ジムは今日は来ない。	1
56854	彼がこの庭を設計しました。	1
51559	道路の左を通ることを守ってください。	1
11319	わが家にまさる所なし。	0
20274	彼女は子供を５人産んだ。	0
56974	これに関しては私にも責任がある。	1
20198	彼女はすべての事情を利用する。	0
19629	いずれご連絡いたします。	0
3309	英語の勉強はすすんでいますか。	0
54482	ここは交通量が多い。	1
7349	私たちはみな最後まであなたを支持するつもりです。	0
57947	無理するなって。	1
22620	彼は悪友と付き合っている。	0
16069	私は昨夜おかしな夢を見ました。	0
1286	彼は一週間休みをとった。	0
5500	概して言えば、彼女の言うことは正しい。	0
15578	彼女は微笑みながら言いました。	0
51253	その問題は委員会にかけられている。	1
5278	彼女の微笑みは愛を語っていた。	0
31703	私たちは再び戦争をしてはならない。	1
45426	新しい年をおめでとう。	1
51503	私には助けなければならない友達がいる。	1
37757	自然が豊かな場所に行こう。	1
45073	今日は予定が多くある。	1
6188	皆さんおはよう。	0
46466	その絵は実際のものに似ているだ。	1
32469	茶色のドレスに合う帽子を探しています。	1
57861	今朝からずっと私は何も食べていない。	1
55312	私は仕方がなくその計画をやめた。	1
55949	雨が降り出さないうちに帰りましょう。	1
22790	彼らはその知らせで急に不安になった。	0
11411	人生は長い曲がりくねった道だ。	0
8018	君の靴はその服と合わない。	0
49934	時間を無駄にしないようにしよう。	1
38933	彼女は家のない人の意見を述べた。	1
60381	彼女に手紙を書いてみたらどうですか。	1
14140	彼は私の隣人の一人です。	0
37801	それをあなたにやろう。	1
40391	公園を横に歩いた。	1
18617	たぶん午後は雨が降るだろう。	0
33192	誰なのか見に行きなさい。	1
30969	あなたのために絵を書いた。	1
40189	今頭が痛い。	1
14355	彼女は終生その町に住んだ。	0
53792	私はほとんど用意ができた。	1
61904	いつあなたはテニスをしますか。	1
9631	来週二日間の休みを取るつもりです。	0
50319	私は彼の意見に賛成できなかった。	1
59909	ケンはその時走っていました。	1
40110	いつものことだが今朝もボブは学校に遅れた。	1
24981	私たちはみんな彼の死の連絡に驚いた。	1
11394	彼は家へと航行し始めた。	0
59945	お金が不足してきている。	1
25353	私はそのパーティーで、スミス家の人に会った。	1
38880	１つお願いしたいことを聞いてくれませんか。	1
35473	彼らは明日パーティーを開きます。	1
51595	歯が痛い。	1
22368	彼はゴルフのやり方を知りません。	0
20566	あなたのご援助に感謝しています。	0
23458	彼はいつも記録をつけています。	1
1472	その劇は好評だった。	0
33575	メアリーを知ったのですか。	1
21959	まもなく春になるだろう。	0
40043	私たちは彼に話を頼んだ。	1
48901	私には行動の支えるものがない。	1
52710	今日は風が冷たい。	1
39800	家へ帰りましょう。	1
562	ただ彼を信じさえすればいいのだ。	0
1578	みんなお正月の準備で忙しいのです。	0
36029	赤ちゃんを寝させなければならない。	1
4115	日本の家の中では靴をぬぎなさい。	0
7922	私は君の健康を心配している。	0
49638	飛行機が時間通りにそこに着くのは確かだ。	1
33296	ジェーンは歌うでしょうか。	1
28097	私たちは午後２時に会いました。	1
62050	あなたは私を知っていますか。	1
46765	その学生はニューヨークにその本を頼んだ。	1
51931	悲しそうに、その少女は泣いてばかりいた。	1
2138	メアリーは親切にも私を手伝ってくれた。	0
22575	手とともにあまりお金の持ち合わせがありません。	0
49613	彼女は窓から外を見た。	1
45733	彼らは私が遅れて来たことを悪いと言った。	1
53815	警察は悪いことをした人を見つけ出す事ができた。	1
24563	彼の考えが全く分からない。	1
2115	勉強のし過ぎなんじゃないの。	0
27199	私たちは、水を多く持っている。	1
50024	私は自分の目でそれを見たのです。	1
28552	１０分遅れて私は駅に着いた。	1
44816	彼女は茶色の目をしている。	1
48601	私は川の横を歩いた。	1
8487	君が前にこれをしたことははっきりしている。	0
39353	雨で私は遅れた。	1
46396	犬を中へ連れて入るな。	1
